Timestamp,Participant_11,Participant_12,Participant_13,Participant_14,Participant_15,Participant_16,Participant_17,Participant_18,Participant_22,Participant_23,Participant_24,Average
2.984375,1.93,-38.14,25.51,-8.71,0.73,4.15,73.9,-7.9,20.31,12.73,4.34,8.077272727272728
3.0,2.12,-35.17,23.86,-11.46,0.79,15.62,74.51,4.54,31.17,12.72,1.57,10.933636363636364
3.015625,2.46,-32.06,22.1,-14.86,0.86,24.07,72.02,18.66,40.62,12.73,-3.12,13.04363636363636
3.03125,2.85,-28.94,20.37,-18.46,0.93,29.87,68.18,31.96,49.12,12.42,-9.76,14.412727272727274
3.046875,3.16,-26.17,19.06,-21.77,1.01,33.8,64.58,42.08,56.98,11.57,-17.92,15.125454545454545
3.0625,3.36,-24.2,18.82,-24.47,1.1,36.66,62.4,48.0,64.21,10.05,-26.89,15.367272727272729
3.078125,3.39,-23.26,20.31,-26.52,1.2,39.04,62.2,50.45,70.53,7.85,-35.9,15.390000000000002
3.09375,3.24,-23.2,23.81,-28.2,1.31,41.14,64.05,51.49,75.54,5.05,-44.5,15.430000000000001
3.109375,2.9,-23.48,28.96,-29.98,1.44,43.02,67.53,53.21,78.89,1.88,-52.78,15.59909090909091
3.125,2.36,-23.52,34.56,-32.4,1.58,44.62,71.92,56.52,80.52,-1.34,-61.38,15.767272727272724
3.140625,1.73,-23.1,39.04,-35.83,1.74,46.06,76.38,60.74,80.68,-4.31,-71.17,15.632727272727276
3.15625,1.11,-22.51,40.9,-40.37,1.91,47.47,80.18,64.19,79.86,-6.89,-82.77,14.82545454545455
3.171875,0.64,-22.58,39.31,-45.64,2.11,48.92,82.88,65.3,78.7,-9.19,-96.12,13.12090909090909
3.1875,0.37,-24.22,34.42,-50.72,2.33,50.42,84.55,63.59,77.71,-11.55,-110.42,10.589090909090906
3.203125,0.27,-27.98,27.17,-54.34,2.57,51.86,85.67,59.79,77.27,-14.35,-124.37,7.596363636363639
3.21875,0.22,-33.72,18.95,-55.13,2.83,53.17,86.96,55.25,77.53,-17.67,-136.82,4.688181818181818
3.234375,0.13,-40.55,11.01,-52.1,3.13,54.34,89.02,51.07,78.51,-21.19,-147.38,2.3627272727272737
3.25,-0.01,-46.98,4.1,-45.01,3.45,55.47,91.89,47.49,80.23,-24.13,-156.78,0.8836363636363661
3.265625,-0.17,-51.29,-1.59,-34.57,3.8,56.54,94.97,43.87,82.63,-25.46,-166.74,0.18090909090908916
3.28125,-0.27,-52.0,-6.28,-22.2,4.18,57.42,96.98,39.24,85.57,-24.31,-179.28,-0.08636363636363792
3.296875,-0.28,-48.25,-10.35,-9.63,4.6,57.85,96.43,32.89,88.72,-20.28,-195.81,-0.3736363636363675
3.3125,-0.23,-40.08,-14.23,1.59,5.07,57.63,92.0,24.82,91.49,-13.64,-216.47,-1.095454545454544
3.328125,-0.17,-28.45,-18.42,10.54,5.58,56.75,83.01,15.76,93.26,-5.21,-240.02,-2.4881818181818187
3.34375,-0.08,-15.07,-23.53,16.93,6.13,55.46,69.57,6.85,93.57,3.75,-264.38,-4.618181818181819
3.359375,0.11,-1.97,-30.26,21.0,6.69,54.1,52.5,-0.97,92.36,12.03,-287.74,-7.468181818181819
3.375,0.49,9.03,-39.25,23.21,7.27,52.88,33.05,-7.28,90.01,18.63,-309.42,-11.034545454545453
