bvp,time,sensor,phase,eda,temp,PPG GREEN
1.74,1669796623.78125,empatica_bvp,baseline,,,
-2.11,1669796623.796875,empatica_bvp,baseline,,,
-6.23,1669796623.8125,empatica_bvp,baseline,,,
-10.61,1669796623.828125,empatica_bvp,baseline,,,
-14.97,1669796623.84375,empatica_bvp,baseline,,,
-19.05,1669796623.859375,empatica_bvp,baseline,,,
-22.83,1669796623.875,empatica_bvp,baseline,,,
-26.71,1669796623.890625,empatica_bvp,baseline,,,
-31.36,1669796623.90625,empatica_bvp,baseline,,,
-37.36,1669796623.921875,empatica_bvp,baseline,,,
-44.93,1669796623.9375,empatica_bvp,baseline,,,
-53.68,1669796623.953125,empatica_bvp,baseline,,,
-62.79,1669796623.96875,empatica_bvp,baseline,,,
-71.36,1669796623.984375,empatica_bvp,baseline,,,
-78.79,1669796624.0,empatica_bvp,baseline,,,
-85.01,1669796624.015625,empatica_bvp,baseline,,,
-90.53,1669796624.03125,empatica_bvp,baseline,,,
-96.29,1669796624.046875,empatica_bvp,baseline,,,
-103.54,1669796624.0625,empatica_bvp,baseline,,,
-113.42,1669796624.078125,empatica_bvp,baseline,,,
-126.63,1669796624.09375,empatica_bvp,baseline,,,
-142.75,1669796624.109375,empatica_bvp,baseline,,,
-159.73,1669796624.125,empatica_bvp,baseline,,,
-173.91,1669796624.140625,empatica_bvp,baseline,,,
-180.69,1669796624.15625,empatica_bvp,baseline,,,
-176.01,1669796624.171875,empatica_bvp,baseline,,,
-157.86,1669796624.1875,empatica_bvp,baseline,,,
-127.32,1669796624.203125,empatica_bvp,baseline,,,
-88.37,1669796624.21875,empatica_bvp,baseline,,,
-46.71,1669796624.234375,empatica_bvp,baseline,,,
-7.86,1669796624.25,empatica_bvp,baseline,,,
24.31,1669796624.265625,empatica_bvp,baseline,,,
48.27,1669796624.28125,empatica_bvp,baseline,,,
64.41,1669796624.296875,empatica_bvp,baseline,,,
74.17,1669796624.3125,empatica_bvp,baseline,,,
79.17,1669796624.328125,empatica_bvp,baseline,,,
80.72,1669796624.34375,empatica_bvp,baseline,,,
79.89,1669796624.359375,empatica_bvp,baseline,,,
77.69,1669796624.375,empatica_bvp,baseline,,,
75.13,1669796624.390625,empatica_bvp,baseline,,,
73.01,1669796624.40625,empatica_bvp,baseline,,,
71.7,1669796624.421875,empatica_bvp,baseline,,,
71.06,1669796624.4375,empatica_bvp,baseline,,,
70.66,1669796624.453125,empatica_bvp,baseline,,,
70.13,1669796624.46875,empatica_bvp,baseline,,,
69.46,1669796624.484375,empatica_bvp,baseline,,,
69.08,1669796624.5,empatica_bvp,baseline,,,
69.63,1669796624.515625,empatica_bvp,baseline,,,
71.64,1669796624.53125,empatica_bvp,baseline,,,
75.21,1669796624.546875,empatica_bvp,baseline,,,
79.85,1669796624.5625,empatica_bvp,baseline,,,
84.69,1669796624.578125,empatica_bvp,baseline,,,
88.65,1669796624.59375,empatica_bvp,baseline,,,
90.79,1669796624.609375,empatica_bvp,baseline,,,
90.51,1669796624.625,empatica_bvp,baseline,,,
87.69,1669796624.640625,empatica_bvp,baseline,,,
82.71,1669796624.65625,empatica_bvp,baseline,,,
76.29,1669796624.671875,empatica_bvp,baseline,,,
69.35,1669796624.6875,empatica_bvp,baseline,,,
62.74,1669796624.703125,empatica_bvp,baseline,,,
57.01,1669796624.71875,empatica_bvp,baseline,,,
52.28,1669796624.734375,empatica_bvp,baseline,,,
48.22,1669796624.75,empatica_bvp,baseline,,,
44.22,1669796624.765625,empatica_bvp,baseline,,,
39.71,1669796624.78125,empatica_bvp,baseline,,,
34.4,1669796624.796875,empatica_bvp,baseline,,,
28.43,1669796624.8125,empatica_bvp,baseline,,,
22.4,1669796624.828125,empatica_bvp,baseline,,,
17.01,1669796624.84375,empatica_bvp,baseline,,,
12.85,1669796624.859375,empatica_bvp,baseline,,,
9.94,1669796624.875,empatica_bvp,baseline,,,
7.77,1669796624.890625,empatica_bvp,baseline,,,
5.42,1669796624.90625,empatica_bvp,baseline,,,
2.07,1669796624.921875,empatica_bvp,baseline,,,
-2.66,1669796624.9375,empatica_bvp,baseline,,,
-8.51,1669796624.953125,empatica_bvp,baseline,,,
-14.73,1669796624.96875,empatica_bvp,baseline,,,
-20.58,1669796624.984375,empatica_bvp,baseline,,,
-25.71,1669796625.0,empatica_bvp,baseline,,,
-30.38,1669796625.015625,empatica_bvp,baseline,,,
-35.35,1669796625.03125,empatica_bvp,baseline,,,
-41.45,1669796625.046875,empatica_bvp,baseline,,,
-49.14,1669796625.0625,empatica_bvp,baseline,,,
-58.23,1669796625.078125,empatica_bvp,baseline,,,
-67.96,1669796625.09375,empatica_bvp,baseline,,,
-77.32,1669796625.109375,empatica_bvp,baseline,,,
-85.46,1669796625.125,empatica_bvp,baseline,,,
-92.07,1669796625.140625,empatica_bvp,baseline,,,
-97.48,1669796625.15625,empatica_bvp,baseline,,,
-102.61,1669796625.171875,empatica_bvp,baseline,,,
-108.73,1669796625.1875,empatica_bvp,baseline,,,
-117.12,1669796625.203125,empatica_bvp,baseline,,,
-128.65,1669796625.21875,empatica_bvp,baseline,,,
-143.33,1669796625.234375,empatica_bvp,baseline,,,
-159.79,1669796625.25,empatica_bvp,baseline,,,
-175.15,1669796625.265625,empatica_bvp,baseline,,,
-185.28,1669796625.28125,empatica_bvp,baseline,,,
-185.89,1669796625.296875,empatica_bvp,baseline,,,
-173.88,1669796625.3125,empatica_bvp,baseline,,,
-148.65,1669796625.328125,empatica_bvp,baseline,,,
-112.64,1669796625.34375,empatica_bvp,baseline,,,
-70.76,1669796625.359375,empatica_bvp,baseline,,,
-28.9,1669796625.375,empatica_bvp,baseline,,,
7.83,1669796625.390625,empatica_bvp,baseline,,,
36.4,1669796625.40625,empatica_bvp,baseline,,,
56.23,1669796625.421875,empatica_bvp,baseline,,,
68.57,1669796625.4375,empatica_bvp,baseline,,,
75.45,1669796625.453125,empatica_bvp,baseline,,,
78.83,1669796625.46875,empatica_bvp,baseline,,,
80.18,1669796625.484375,empatica_bvp,baseline,,,
80.42,1669796625.5,empatica_bvp,baseline,,,
80.2,1669796625.515625,empatica_bvp,baseline,,,
80.0,1669796625.53125,empatica_bvp,baseline,,,
80.12,1669796625.546875,empatica_bvp,baseline,,,
80.56,1669796625.5625,empatica_bvp,baseline,,,
81.1,1669796625.578125,empatica_bvp,baseline,,,
81.48,1669796625.59375,empatica_bvp,baseline,,,
81.6,1669796625.609375,empatica_bvp,baseline,,,
81.63,1669796625.625,empatica_bvp,baseline,,,
82.02,1669796625.640625,empatica_bvp,baseline,,,
83.21,1669796625.65625,empatica_bvp,baseline,,,
85.46,1669796625.671875,empatica_bvp,baseline,,,
88.59,1669796625.6875,empatica_bvp,baseline,,,
92.09,1669796625.703125,empatica_bvp,baseline,,,
95.21,1669796625.71875,empatica_bvp,baseline,,,
97.17,1669796625.734375,empatica_bvp,baseline,,,
97.34,1669796625.75,empatica_bvp,baseline,,,
95.4,1669796625.765625,empatica_bvp,baseline,,,
91.39,1669796625.78125,empatica_bvp,baseline,,,
85.67,1669796625.796875,empatica_bvp,baseline,,,
78.9,1669796625.8125,empatica_bvp,baseline,,,
71.85,1669796625.828125,empatica_bvp,baseline,,,
65.2,1669796625.84375,empatica_bvp,baseline,,,
59.39,1669796625.859375,empatica_bvp,baseline,,,
54.46,1669796625.875,empatica_bvp,baseline,,,
50.11,1669796625.890625,empatica_bvp,baseline,,,
45.83,1669796625.90625,empatica_bvp,baseline,,,
41.16,1669796625.921875,empatica_bvp,baseline,,,
35.86,1669796625.9375,empatica_bvp,baseline,,,
30.08,1669796625.953125,empatica_bvp,baseline,,,
24.25,1669796625.96875,empatica_bvp,baseline,,,
18.99,1669796625.984375,empatica_bvp,baseline,,,
14.77,1669796626.0,empatica_bvp,baseline,,,
11.74,1669796626.015625,empatica_bvp,baseline,,,
9.6,1669796626.03125,empatica_bvp,baseline,,,
7.67,1669796626.046875,empatica_bvp,baseline,,,
5.19,1669796626.0625,empatica_bvp,baseline,,,
1.56,1669796626.078125,empatica_bvp,baseline,,,
-3.33,1669796626.09375,empatica_bvp,baseline,,,
-9.08,1669796626.109375,empatica_bvp,baseline,,,
-14.97,1669796626.125,empatica_bvp,baseline,,,
-20.29,1669796626.140625,empatica_bvp,baseline,,,
-24.74,1669796626.15625,empatica_bvp,baseline,,,
-28.53,1669796626.171875,empatica_bvp,baseline,,,
-32.37,1669796626.1875,empatica_bvp,baseline,,,
-37.12,1669796626.203125,empatica_bvp,baseline,,,
-43.35,1669796626.21875,empatica_bvp,baseline,,,
-51.07,1669796626.234375,empatica_bvp,baseline,,,
-59.7,1669796626.25,empatica_bvp,baseline,,,
-68.27,1669796626.265625,empatica_bvp,baseline,,,
-75.89,1669796626.28125,empatica_bvp,baseline,,,
-82.06,1669796626.296875,empatica_bvp,baseline,,,
-86.92,1669796626.3125,empatica_bvp,baseline,,,
-91.17,1669796626.328125,empatica_bvp,baseline,,,
-95.87,1669796626.34375,empatica_bvp,baseline,,,
-102.2,1669796626.359375,empatica_bvp,baseline,,,
-111.17,1669796626.375,empatica_bvp,baseline,,,
-123.2,1669796626.390625,empatica_bvp,baseline,,,
-137.66,1669796626.40625,empatica_bvp,baseline,,,
-152.44,1669796626.421875,empatica_bvp,baseline,,,
-164.02,1669796626.4375,empatica_bvp,baseline,,,
-168.1,1669796626.453125,empatica_bvp,baseline,,,
